IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
10,Salto,2,Terrestre Auto,2019-11-05,14553,2019-11-08,14556,1,Uruguay,51,Artigas,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,3,2,460.0,200.0,200.0,0.0,60.0,0.0,0.0,0.0,0.0,189.15,378.3
10,Salto,2,Terrestre Auto,2020-02-10,14650,2020-03-02,14671,1,Uruguay,60,Salto,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,30,Paraguay,5,Vivienda Arrendada,10,Salto,2,Terrestre Auto,1,Auto propio,21,1,4118.15,1500.0,397.38,0.0,400.0,105.67,0.0,400.0,1315.09,78.57,78.57
3,Aeropuerto de Carrasco,1,Aereo,2023-04-16,15811,2023-04-23,15818,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,5,Ninguno,7,2,1170.0,902.57,267.43,1430.0,0.0,0.0,0.0,0.0,0.0,606.82,1213.64
4,Chuy,3,Terrestre Bus,2024-01-02,16072,2024-01-09,16079,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,7,2,787.86,447.43,340.43,412.14,0.0,0.0,0.0,0.0,0.0,130.92,261.85
4,Chuy,2,Terrestre Auto,2024-12-15,16420,2024-12-23,16428,1,Uruguay,32,Rocha,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,20,Brasil,30,Vivienda arrendada X plataforma,4,Chuy,2,Terrestre Auto,1,Auto propio,8,2,1205.55,450.0,280.46,0.0,50.0,150.0,0.0,209.15,65.93,74.5,149.01
13,Rivera,2,Terrestre Auto,2022-09-17,15600,2022-09-19,15602,1,Uruguay,53,Rivera,2,Visita familiares / amigos,2,Ama de casa,3.0,Secundaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,2,2,146.54,0.0,48.85,0.0,61.06,0.0,0.0,33.85,2.78,66.33,132.66
7,Fray Bentos,2,Terrestre Auto,2024-08-23,16306,2024-08-29,16312,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,2,765.45,168.04,152.34,98.58,159.53,0.0,0.0,117.29,168.24,241.92,483.84
3,Aeropuerto de Carrasco,1,Aereo,2017-03-28,13601,2017-04-06,13610,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,9,2,4300.0,1000.0,650.0,1420.0,120.61,502.53,0.0,670.04,1356.83,119.64,239.29
8,Paysandú,2,Terrestre Auto,2018-06-09,14039,2018-06-12,14042,1,Uruguay,43,Tacuarembo,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,3,345.23,0.0,57.5,0.0,27.29,56.58,0.0,95.07,108.79,415.15,1245.46
1,Colonia,5,Maritimo - Fluvial,2022-04-11,15441,2022-04-11,15441,1,Uruguay,21,Montevideo,10,Compras,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,11,Otros,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,1,1,200.0,0.0,30.03,0.0,36.35,0.0,0.0,133.61,0.0,500.05,500.05
10,Salto,2,Terrestre Auto,2017-08-13,13739,2017-08-18,13744,1,Uruguay,60,Salto,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",7.0,Otros,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,5,1,300.0,0.0,120.0,0.0,40.0,65.83,0.0,0.0,74.17,112.18,112.18
1,Colonia,5,Maritimo - Fluvial,2024-07-11,16263,2024-07-12,16264,1,Uruguay,10,Colonia,7,Otros,25,Trabajador dependiente,,,10,Argentina,31,Ninguno,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,1,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,187.36,187.36
7,Fray Bentos,3,Terrestre Bus,2017-08-30,13756,2017-09-24,13781,51,España,21,Montevideo,6,Religion y Peregrinaciones,22,Religioso,6.0,Terciaria completa,10,Argentina,11,Otros,8,Paysandú,3,Terrestre Bus,0,Sin Datos,25,2,300.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,300.0,234.47,468.94
7,Fray Bentos,3,Terrestre Bus,2017-04-25,13629,2017-04-27,13631,1,Uruguay,12,Rio Negro,3,Trabajo / Profesion,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,11,Otros,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,2,1,140.0,0.0,56.95,0.0,0.0,0.0,0.0,0.0,83.05,107.1,107.1
14,Nueva Palmira,5,Maritimo - Fluvial,2024-09-19,16333,2024-09-24,16338,1,Uruguay,10,Colonia,2,Visita familiares / amigos,27,Profesional dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,14,Nueva Palmira,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,900.0,0.0,260.01,239.85,265.17,134.6,0.0,240.22,0.0,8.88,17.75
7,Fray Bentos,2,Terrestre Auto,2022-07-24,15545,2022-07-29,15550,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,3,900.0,350.0,200.0,0.0,33.04,80.0,0.0,200.0,36.96,1454.52,4363.56
3,Aeropuerto de Carrasco,1,Aereo,2017-09-21,13778,2017-10-21,13808,1,Uruguay,20,Canelones,2,Visita familiares / amigos,2,Ama de casa,4.0,Secundaria completa,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,30,1,1200.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,450.0,106.1,106.1
13,Rivera,2,Terrestre Auto,2022-10-19,15632,2022-10-25,15638,1,Uruguay,42,Florida,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,6,3,781.27,0.0,306.61,0.0,83.45,0.0,0.0,315.71,75.5,72.78,218.34
8,Paysandú,3,Terrestre Bus,2017-03-26,13599,2017-03-29,13602,1,Uruguay,20,Canelones,5,Tratamiento Salud,1,"Jubilado, Pensionista",2.0,Primaria completa,10,Argentina,11,Otros,8,Paysandú,3,Terrestre Bus,0,Sin Datos,3,2,480.0,168.42,105.26,0.0,0.0,0.0,0.0,0.0,206.32,143.64,287.28
2,Puerto de montevideo,5,Maritimo - Fluvial,2025-06-08,16595,2025-06-12,16599,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,4,1,600.0,200.0,127.35,0.0,125.58,0.0,0.0,147.07,0.0,311.51,311.51
8,Paysandú,2,Terrestre Auto,2018-08-04,14095,2018-08-13,14104,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,5,Vivienda Arrendada,8,Paysandú,2,Terrestre Auto,1,Auto propio,9,2,1500.0,193.9,109.65,0.0,150.0,500.0,0.0,200.0,346.45,529.01,1058.02
2,Puerto de montevideo,5,Maritimo - Fluvial,2019-08-15,14471,2019-08-19,14475,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,2,Ama de casa,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,4,Auto familiares / amigos,4,1,166.5,0.0,90.53,91.78,0.0,0.0,0.0,75.97,0.0,262.25,262.25
3,Aeropuerto de Carrasco,1,Aereo,2018-02-17,13927,2018-02-24,13934,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,1,3218.03,320.83,122.5,124.76,169.7,400.0,100.0,2000.0,105.0,170.97,170.97
8,Paysandú,2,Terrestre Auto,2025-05-16,16572,2025-05-19,16575,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,30,Vivienda arrendada X plataforma,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,2,600.0,185.78,163.09,0.0,0.0,0.0,0.0,251.13,0.0,364.14,728.29
4,Chuy,2,Terrestre Auto,2017-02-10,13555,2017-02-22,13567,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,12,"Cabañas, Bungalows",18,Río Branco,2,Terrestre Auto,0,Sin Datos,12,4,1000.0,400.0,350.0,0.0,94.08,124.56,0.0,0.0,31.36,88.59,354.35
7,Fray Bentos,3,Terrestre Bus,2019-12-02,14580,2019-12-06,14584,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,4,2,840.04,0.0,195.56,212.85,280.14,135.14,0.0,229.2,0.0,49.53,99.07
3,Aeropuerto de Carrasco,1,Aereo,2019-01-26,14270,2019-02-07,14282,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",21,"Militar, policia, Aduanero, Insp, bombero, Marinero",7.0,Otros,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,12,4,3075.99,2025.0,528.17,2750.0,150.0,0.0,0.0,297.82,75.0,254.05,1016.21
13,Rivera,2,Terrestre Auto,2018-02-09,13919,2018-02-13,13923,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,4,2,650.0,280.0,240.0,0.0,100.0,0.0,0.0,0.0,30.0,66.48,132.96
10,Salto,2,Terrestre Auto,2018-07-28,14088,2018-08-03,14094,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",7.0,Otros,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,6,4,2400.0,930.1,525.99,0.0,249.52,274.3,0.0,420.09,0.0,224.66,898.64
16,Bella Unión,2,Terrestre Auto,2024-10-21,16365,2024-10-25,16369,1,Uruguay,60,Salto,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,4,2,217.72,0.0,70.12,0.0,25.22,0.0,0.0,104.58,17.81,211.54,423.09
7,Fray Bentos,2,Terrestre Auto,2019-04-27,14361,2019-05-03,14367,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,4,3828.74,983.31,546.27,0.0,890.13,0.0,0.0,428.54,980.48,129.47,517.87
7,Fray Bentos,3,Terrestre Bus,2018-11-21,14204,2018-11-27,14210,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,6,2,491.75,0.0,230.51,184.41,0.0,94.87,0.0,166.38,0.0,172.37,344.75
3,Aeropuerto de Carrasco,1,Aereo,2017-09-25,13782,2017-10-04,13791,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,5,Vivienda Arrendada,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,9,2,1591.26,360.0,95.38,1600.0,500.0,84.78,0.0,551.09,0.0,106.1,212.2
4,Chuy,2,Terrestre Auto,2024-09-07,16321,2024-09-13,16327,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",,,20,Brasil,30,Vivienda arrendada X plataforma,4,Chuy,2,Terrestre Auto,1,Auto propio,6,4,422.7,148.16,105.17,0.0,40.28,0.0,0.0,104.58,24.52,145.07,580.27
18,Río Branco,2,Terrestre Auto,2023-12-02,16041,2023-12-13,16052,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,5,Vivienda Arrendada,18,Río Branco,2,Terrestre Auto,1,Auto propio,11,4,1400.0,472.78,367.79,0.0,124.59,235.37,0.0,199.47,0.0,307.95,1231.81
10,Salto,2,Terrestre Auto,2023-09-12,15960,2023-09-13,15961,1,Uruguay,60,Salto,10,Compras,16,"Empl. Adm, Cajero, Vendedor",2.0,Primaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,1,2,345.0,47.44,44.15,0.0,49.46,0.0,0.0,203.95,0.0,385.71,771.42
7,Fray Bentos,2,Terrestre Auto,2018-09-22,14144,2018-09-24,14146,1,Uruguay,13,Soriano,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,2,4,395.55,0.0,72.44,0.0,35.7,114.37,0.0,173.04,0.0,172.66,690.66
10,Salto,2,Terrestre Auto,2017-10-22,13809,2017-10-25,13812,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,3,255.29,0.0,136.16,0.0,68.08,51.06,0.0,0.0,0.0,94.96,284.89
3,Aeropuerto de Carrasco,1,Aereo,2017-10-22,13809,2017-11-05,13823,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,12,"Cabañas, Bungalows",3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,14,2,5721.07,800.0,754.41,1600.0,1446.67,800.0,0.0,1500.0,420.0,134.27,268.53
1,Colonia,5,Maritimo - Fluvial,2023-09-21,15969,2023-09-25,15973,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,988.18,262.15,300.0,267.39,60.0,131.44,0.0,234.59,0.0,427.72,855.43
8,Paysandú,2,Terrestre Auto,2025-08-07,16655,2025-08-08,16656,1,Uruguay,61,Paysandu,7,Otros,25,Trabajador dependiente,,,10,Argentina,31,Ninguno,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.98,681.95
1,Colonia,5,Maritimo - Fluvial,2017-01-27,13541,2017-01-30,13544,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,3,2,350.0,140.0,150.0,0.0,60.0,0.0,0.0,0.0,0.0,196.13,392.26
7,Fray Bentos,3,Terrestre Bus,2017-04-02,13606,2017-04-04,13608,1,Uruguay,21,Montevideo,5,Tratamiento Salud,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,11,Otros,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,2,2,280.0,0.0,96.0,0.0,44.0,0.0,0.0,0.0,140.0,107.1,214.21
7,Fray Bentos,3,Terrestre Bus,2018-06-24,14054,2018-07-02,14062,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,8,2,372.44,0.0,272.91,301.8,0.0,10.83,0.0,17.62,71.08,170.45,340.89
3,Aeropuerto de Carrasco,1,Aereo,2022-08-20,15572,2022-09-08,15591,1,Uruguay,10,Colonia,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,40,Europa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,19,1,2500.0,800.0,300.0,2800.0,50.0,40.0,0.0,1310.0,0.0,469.53,469.53
3,Aeropuerto de Carrasco,1,Aereo,2023-02-01,15737,2023-02-18,15754,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,40,Europa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,17,2,5245.17,3332.57,987.43,4680.0,0.0,61.0,0.0,864.18,0.0,230.8,461.61
13,Rivera,2,Terrestre Auto,2019-04-18,14352,2019-04-29,14363,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,20,Brasil,2,Appart Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,11,2,1656.73,600.0,367.37,0.0,130.0,300.0,0.0,200.0,59.37,140.38,280.76
3,Aeropuerto de Carrasco,1,Aereo,2019-07-09,14434,2019-08-02,14458,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,40,Europa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,24,1,3500.0,0.0,1231.11,1400.0,660.07,185.0,0.0,743.47,680.35,284.74,284.74
13,Rivera,2,Terrestre Auto,2023-05-18,15843,2023-05-21,15846,1,Uruguay,53,Rivera,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,3,2,463.19,0.0,77.2,0.0,77.2,158.43,0.0,134.26,16.1,59.1,118.2
10,Salto,2,Terrestre Auto,2024-05-13,16204,2024-05-19,16210,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,6,3,3600.0,775.59,705.4,0.0,740.24,0.0,0.0,543.11,835.66,254.24,762.71
8,Paysandú,2,Terrestre Auto,2025-02-25,16492,2025-02-26,16493,1,Uruguay,61,Paysandu,7,Otros,1,"Jubilado, Pensionista",,,10,Argentina,31,Ninguno,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.88,1427.64
7,Fray Bentos,2,Terrestre Auto,2019-12-19,14597,2019-12-27,14605,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,5,Vivienda Arrendada,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,8,4,1186.6,651.72,300.0,0.0,40.0,24.14,0.0,146.6,24.14,49.53,198.13
4,Chuy,3,Terrestre Bus,2022-03-18,15417,2022-03-23,15422,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,5,1,246.91,0.0,84.96,255.55,20.74,0.0,0.0,119.61,21.59,35.41,35.41
10,Salto,2,Terrestre Auto,2017-07-26,13721,2017-07-28,13723,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,2,1,150.0,0.0,50.0,0.0,0.0,40.71,0.0,49.29,10.0,131.33,131.33
10,Salto,2,Terrestre Auto,2023-05-21,15846,2023-05-26,15851,10,Argentina,51,Artigas,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,5,2,549.77,0.0,126.95,0.0,146.93,0.0,0.0,117.29,158.58,431.15,862.3
1,Colonia,5,Maritimo - Fluvial,2018-05-31,14030,2018-06-03,14033,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,5,Ninguno,3,2,500.0,0.0,110.0,249.55,0.0,0.0,0.0,181.87,208.13,232.44,464.87
10,Salto,2,Terrestre Auto,2019-03-18,14321,2019-03-27,14330,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,30,Paraguay,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,9,2,2115.53,0.0,343.9,0.0,1034.65,208.81,0.0,528.18,0.0,224.06,448.12
8,Paysandú,3,Terrestre Bus,2020-02-11,14651,2020-02-16,14656,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,3,Estudiante,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,3,Terrestre Bus,4,Auto familiares / amigos,5,2,188.07,0.0,45.14,136.24,0.0,25.61,0.0,46.35,70.96,883.33,1766.67
7,Fray Bentos,2,Terrestre Auto,2018-01-15,13894,2018-01-23,13902,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,8,1,757.52,0.0,200.0,0.0,50.0,150.0,0.0,60.0,297.52,274.31,274.31
1,Colonia,5,Maritimo - Fluvial,2024-06-14,16236,2024-06-15,16237,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,26,Profesional independiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,1,1,200.0,69.98,63.65,0.0,66.37,0.0,0.0,0.0,0.0,127.13,127.13
7,Fray Bentos,2,Terrestre Auto,2025-06-15,16602,2025-06-18,16605,1,Uruguay,10,Colonia,2,Visita familiares / amigos,24,Trabajador Independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,611.94,0.0,244.77,0.0,97.91,0.0,0.0,244.77,24.48,116.6,233.19
3,Aeropuerto de Carrasco,1,Aereo,2024-06-27,16249,2024-07-09,16261,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,12,2,5446.96,1547.31,1056.71,1353.04,268.09,690.21,532.37,1352.27,0.0,497.24,994.48
7,Fray Bentos,2,Terrestre Auto,2022-10-16,15629,2022-10-21,15634,1,Uruguay,13,Soriano,2,Visita familiares / amigos,3,Estudiante,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,1,400.0,0.0,100.0,0.0,40.0,16.73,0.0,200.0,43.27,423.45,423.45
8,Paysandú,2,Terrestre Auto,2017-04-04,13608,2017-04-07,13611,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,0,Sin Datos,3,2,105.62,0.0,35.21,0.0,19.36,0.0,0.0,51.05,0.0,166.77,333.54
2,Puerto de montevideo,5,Maritimo - Fluvial,2017-03-06,13579,2017-03-09,13582,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,2,Appart Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,0,Sin Datos,3,1,370.0,192.21,120.13,0.0,57.66,0.0,0.0,0.0,0.0,122.23,122.23
10,Salto,2,Terrestre Auto,2018-07-18,14078,2018-07-20,14080,1,Uruguay,60,Salto,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,268.14,55.42,31.33,0.0,14.74,0.0,0.0,82.96,83.69,527.1,1054.2
4,Chuy,2,Terrestre Auto,2024-03-07,16137,2024-03-13,16143,1,Uruguay,32,Rocha,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,2,Terrestre Auto,1,Auto propio,6,2,274.33,0.0,105.17,0.0,37.38,0.0,0.0,104.58,27.2,283.68,567.36
1,Colonia,5,Maritimo - Fluvial,2020-02-15,14655,2020-02-19,14659,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,1271.49,246.0,200.0,164.0,277.04,40.0,45.0,150.0,313.45,288.44,576.88
3,Aeropuerto de Carrasco,1,Aereo,2023-04-03,15798,2023-04-13,15808,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,10,2,700.0,0.0,450.0,500.0,0.0,0.0,0.0,250.0,0.0,606.82,1213.64
